"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012"
"Alabama","Alabama","Cereal grains","Truck","2560.6566","239.80647847","485.9232","484.1869"
"Alabama","Arkansas","Cereal grains","Truck","0","0","0","0"
"Alabama","Florida","Cereal grains","Truck","133.0226","63.42824144","77.7351","77.4573"
"Alabama","Georgia","Cereal grains","Truck","23.5992","5.53479527","3.4038","3.3917"
"Alabama","Illinois","Cereal grains","Truck","0","0","0","0"
"Alabama","Indiana","Cereal grains","Truck","0","0","0","0"
"Alabama","Kentucky","Cereal grains","Truck","0","0","0","0"
"Alabama","Louisiana","Cereal grains","Truck","28.0062","4.29954967","17.5147","17.4521"
"Alabama","Michigan","Cereal grains","Truck","0","0","0","0"
"Alabama","Mississippi","Cereal grains","Truck","41.6998","8.68181364","23.4539","23.37"
"Alabama","Missouri","Cereal grains","Truck","0","0","0","0"
"Alabama","New York","Cereal grains","Truck","0","0","0","0"
"Alabama","North Carolina","Cereal grains","Truck","0","0","0","0"
"Alabama","Ohio","Cereal grains","Truck","0","0","0","0"
"Alabama","Pennsylvania","Cereal grains","Truck","0","0","0","0"
"Alabama","South Carolina","Cereal grains","Truck","0","0","0","0"
"Alabama","Tennessee","Cereal grains","Truck","24.5649","6.01150344","4.213","4.198"
"Alabama","Texas","Cereal grains","Truck","0","0","0","0"
"Alabama","Virginia","Cereal grains","Truck","0","0","0","0"
"Alabama","West Virginia","Cereal grains","Truck","0","0","0","0"
"Alaska","Alaska","Cereal grains","Truck","56.4829","11.79685532","26.8574","26.7615"
"Alaska","California","Cereal grains","Truck","0","0","0","0"
"Alaska","Colorado","Cereal grains","Truck","0","0","0","0"
"Alaska","Idaho","Cereal grains","Truck","0","0","0","0"
"Alaska","Illinois","Cereal grains","Truck","0","0","0","0"
"Alaska","Iowa","Cereal grains","Truck","0","0","0","0"
"Alaska","Michigan","Cereal grains","Truck","0","0","0","0"
"Alaska","Minnesota","Cereal grains","Truck","0","0","0","0"
"Alaska","New York","Cereal grains","Truck","0","0","0","0"
"Alaska","Oregon","Cereal grains","Truck","0","0","0","0"
"Alaska","Texas","Cereal grains","Truck","0","0","0","0"
"Alaska","Washington","Cereal grains","Truck","0","0","0","0"
"Alaska","Wisconsin","Cereal grains","Truck","0","0","0","0"
"Arizona","Alabama","Cereal grains","Truck","0","0","0","0"
"Arizona","Arizona","Cereal grains","Truck","4149.8842","408.38469587","749.1313","746.4546"
"Arizona","Arizona","Cereal grains","Other and unknown","14.4122","0.73313403","8.191","7.5504"
"Arizona","Arkansas","Cereal grains","Truck","0","0","0","0"
"Arizona","California","Cereal grains","Truck","22.4684","14.32360298","3.4124","3.4002"
"Arizona","Colorado","Cereal grains","Truck","0.0001","8.09E-05","0","0"
"Arizona","Florida","Cereal grains","Truck","0","0","0","0"
"Arizona","Georgia","Cereal grains","Truck","0","0","0","0"
"Arizona","Idaho","Cereal grains","Truck","0","0","0","0"
"Arizona","Illinois","Cereal grains","Truck","0","0","0","0"
"Arizona","Indiana","Cereal grains","Truck","0","0","0","0"
"Arizona","Iowa","Cereal grains","Truck","0","0","0","0"
"Arizona","Kansas","Cereal grains","Truck","0","0","0","0"
"Arizona","Kentucky","Cereal grains","Truck","0","0","0","0"
"Arizona","Louisiana","Cereal grains","Truck","0","0","0","0"
"Arizona","Michigan","Cereal grains","Truck","0","0","0","0"
"Arizona","Minnesota","Cereal grains","Truck","0","0","0","0"
"Arizona","Mississippi","Cereal grains","Truck","0","0","0","0"
"Arizona","Missouri","Cereal grains","Truck","0","0","0","0"
"Arizona","Missouri","Cereal grains","Rail","14.6276","21.28732354","2.2456","2.2644"
"Arizona","Montana","Cereal grains","Truck","0","0","0","0"
"Arizona","Nebraska","Cereal grains","Truck","0","0","0","0"
"Arizona","Nevada","Cereal grains","Truck","0.0072","0.00220096","0.0011","0.0011"
"Arizona","New Mexico","Cereal grains","Truck","5.597","2.39455167","1.1163","1.1123"
"Arizona","New York","Cereal grains","Truck","0","0","0","0"
"Arizona","Ohio","Cereal grains","Truck","0","0","0","0"
"Arizona","Oklahoma","Cereal grains","Truck","0","0","0","0"
"Arizona","Oregon","Cereal grains","Truck","0","0","0","0"
"Arizona","South Dakota","Cereal grains","Truck","0","0","0","0"
"Arizona","Tennessee","Cereal grains","Truck","0","0","0","0"
"Arizona","Texas","Cereal grains","Truck","0.0002","0.00012187","0","0"
"Arizona","Utah","Cereal grains","Truck","0.0002","0.00013726","0","0"
"Arizona","Washington","Cereal grains","Truck","0","0","0","0"
"Arizona","Wisconsin","Cereal grains","Truck","0","0","0","0"
"Arizona","Wyoming","Cereal grains","Truck","0","0","0","0"
"Arkansas","Alabama","Cereal grains","Truck","5.6168","2.51208481","1.1336","1.1296"
"Arkansas","Arkansas","Cereal grains","Truck","18786.8927","1779.00571981","3417.8773","3405.6647"
"Arkansas","Arkansas","Cereal grains","Rail","2.1385","0.23077385","1.3395","1.3507"
"Arkansas","Arkansas","Cereal grains","Water","49.4415","5.3902453","9.0953","9.0561"
"Arkansas","Arkansas","Cereal grains","Multiple modes & mail","1.6295","0.20958382","0.5492","0.536"
"Arkansas","Arkansas","Cereal grains","Other and unknown","10.9226","1.14490757","24.1194","22.2332"
"Arkansas","California","Cereal grains","Truck","3.4779","6.10719682","10.7403","10.702"
"Arkansas","California","Cereal grains","Rail","1.7819","3.96343725","22.2845","22.4706"
"Arkansas","California","Cereal grains","Multiple modes & mail","1.1637","2.60319325","21.5864","21.0651"
"Arkansas","Florida","Cereal grains","Truck","0","0","0","0"
"Arkansas","Georgia","Cereal grains","Truck","0","0","0","0"
"Arkansas","Illinois","Cereal grains","Truck","0","0","0","0"
"Arkansas","Indiana","Cereal grains","Truck","0","0","0","0"
"Arkansas","Iowa","Cereal grains","Truck","0.6596","0.39252644","0.6979","0.6954"
"Arkansas","Kansas","Cereal grains","Truck","2.2321","0.97758627","4.5472","4.5309"
"Arkansas","Kentucky","Cereal grains","Truck","0","0","0","0"
"Arkansas","Louisiana","Cereal grains","Truck","108.9865","39.81558417","21.4096","21.333"
"Arkansas","Louisiana","Cereal grains","Rail","8.5853","3.90330936","1.7241","1.7385"
"Arkansas","Louisiana","Cereal grains","Water","1764.2498","1099.48924836","272.1905","271.0169"
"Arkansas","Michigan","Cereal grains","Truck","0","0","0","0"
"Arkansas","Minnesota","Cereal grains","Truck","0.2482","0.20022664","0.2213","0.2205"
"Arkansas","Mississippi","Cereal grains","Truck","59.5867","19.91760786","11.6233","11.5818"
"Arkansas","Missouri","Cereal grains","Truck","167.8154","48.04590931","36.448","36.3178"
"Arkansas","Nebraska","Cereal grains","Truck","0","0","0","0"
"Arkansas","North Carolina","Cereal grains","Truck","3.3949","3.0279976","6.8124","6.7881"
"Arkansas","Ohio","Cereal grains","Truck","2.2631","1.85763278","2.3016","2.2934"
"Arkansas","Oklahoma","Cereal grains","Truck","16.9484","5.42235015","2.2204","2.2124"
"Arkansas","Pennsylvania","Cereal grains","Truck","2.2583","2.48727566","10.2409","10.2043"
"Arkansas","South Carolina","Cereal grains","Truck","0","0","0","0"
"Arkansas","Tennessee","Cereal grains","Truck","255.4076","107.86773017","50.0183","49.8396"
"Arkansas","Texas","Cereal grains","Truck","353.3348","151.68905446","72.2161","71.958"
"Arkansas","Wisconsin","Cereal grains","Truck","0","0","0","0"
"California","Arizona","Cereal grains","Truck","6.7492","4.3097794","4.5333","4.5171"
"California","California","Cereal grains","Truck","31056.319","4630.09925349","4709.1368","4692.3104"
"California","California","Cereal grains","Multiple modes & mail","1.8924","0.2750186","0.8697","0.8487"
"California","California","Cereal grains","Other and unknown","20.634","2.38509688","70.24","64.747"
"California","Colorado","Cereal grains","Truck","0","0","0","0"
"California","Florida","Cereal grains","Multiple modes & mail","0.2054","0.61913737","0.209","0.2039"
"California","Georgia","Cereal grains","Truck","1.2153","3.1388119","0.8612","0.8581"
"California","Idaho","Cereal grains","Truck","0","0","0","0"
"California","Illinois","Cereal grains","Truck","5.5727","11.33931879","11.3184","11.278"
"California","Iowa","Cereal grains","Truck","0.2948","0.52501673","1.1213","1.1172"
"California","Iowa","Cereal grains","Rail","501.5495","1020.02971559","94.4247","95.2135"
"California","Maryland","Cereal grains","Truck","4.7998","13.15350018","2.2356","2.2276"
"California","Minnesota","Cereal grains","Rail","15.8619","32.60870621","6.5646","6.6195"
"California","Missouri","Cereal grains","Truck","0.1002","0.17269584","0.8505","0.8475"
"California","Missouri","Cereal grains","Other and unknown","3.1902","6.46953838","13.8862","12.8003"
"California","Montana","Cereal grains","Truck","0","0","0","0"
"California","Nevada","Cereal grains","Truck","385.844","117.6654292","69.9842","69.7341"
"California","Nevada","Cereal grains","Rail","6.2121","1.41854652","0.1349","0.136"
"California","New Jersey","Cereal grains","Truck","2.2511","6.33180003","1.1373","1.1332"
"California","New Mexico","Cereal grains","Truck","0","0","0","0"
"California","New York","Cereal grains","Truck","1.1003","3.12234777","1.1359","1.1319"
"California","Oregon","Cereal grains","Truck","2.2464","1.31025215","1.1325","1.1284"
"California","Texas","Cereal grains","Truck","4.462","7.01236458","7.954","7.9255"
"California","Texas","Cereal grains","Rail","262.71","481.05414948","52.9269","53.369"
"California","Utah","Cereal grains","Truck","4.609","3.02274841","2.2967","2.2885"
"California","Washington","Cereal grains","Truck","15.83","15.71513572","14.5914","14.5393"
"California","Washington","Cereal grains","Rail","21.0032","26.8968916","0.8571","0.8642"
"Colorado","Arizona","Cereal grains","Truck","0","0","0","0"
"Colorado","Arkansas","Cereal grains","Truck","0","0","0","0"
"Colorado","California","Cereal grains","Truck","0","0","0","0"
"Colorado","California","Cereal grains","Rail","238.8015","299.74712133","37.04","37.3495"
"Colorado","Colorado","Cereal grains","Truck","20018.3382","2376.76820587","2391.1134","2382.5696"
"Colorado","Colorado","Cereal grains","Other and unknown","6.502","0.8875339","6.514","6.0046"
"Colorado","Georgia","Cereal grains","Truck","0","0","0","0"
"Colorado","Idaho","Cereal grains","Truck","0","0","0","0"
"Colorado","Illinois","Cereal grains","Truck","2.1284","2.12823749","1.1408","1.1367"
"Colorado","Indiana","Cereal grains","Truck","0","0","0","0"
"Colorado","Iowa","Cereal grains","Truck","1.1289","0.92914871","0.1275","0.127"
"Colorado","Kansas","Cereal grains","Truck","731.4473","439.10363875","102.0997","101.735"
"Colorado","Kansas","Cereal grains","Rail","319.602","231.99083421","75.7991","76.4324"
"Colorado","Kansas","Cereal grains","Multiple modes & mail","3.3561","2.96432844","0.102","0.0995"
"Colorado","Kentucky","Cereal grains","Truck","0","0","0","0"
"Colorado","Louisiana","Cereal grains","Truck","0","0","0","0"
"Colorado","Michigan","Cereal grains","Truck","0","0","0","0"
"Colorado","Minnesota","Cereal grains","Truck","4.4955","4.50741607","3.4348","3.4225"
"Colorado","Mississippi","Cereal grains","Truck","19.0244","23.68702363","2.2677","2.2596"
"Colorado","Missouri","Cereal grains","Truck","72.3751","54.39696406","10.1302","10.0939"
"Colorado","Montana","Cereal grains","Truck","0","0","0","0"
"Colorado","Nebraska","Cereal grains","Truck","767.7502","393.99066454","111.2314","110.834"
"Colorado","Nevada","Cereal grains","Truck","0","0","0","0"
"Colorado","New Mexico","Cereal grains","Truck","43.5869","19.67120003","5.969","5.9478"
"Colorado","North Dakota","Cereal grains","Truck","0","0","0","0"
"Colorado","Ohio","Cereal grains","Truck","0","0","0","0"
"Colorado","Ohio","Cereal grains","Rail","39.3726","58.08051063","8.9799","9.0549"
"Colorado","Oklahoma","Cereal grains","Truck","151.0641","106.12436645","23.25","23.1669"
"Colorado","Oregon","Cereal grains","Rail","150.5708","210.82966155","46.0296","46.4141"
"Colorado","South Dakota","Cereal grains","Truck","4.4993","3.13528597","1.1276","1.1236"
"Colorado","Tennessee","Cereal grains","Truck","0","0","0","0"
"Colorado","Texas","Cereal grains","Truck","85.6091","72.26327197","10.6158","10.5778"
"Colorado","Texas","Cereal grains","Rail","8.5091","8.46693064","4.1667","4.2015"
"Colorado","Utah","Cereal grains","Truck","11.1701","5.6954612","2.2607","2.2526"
"Colorado","Utah","Cereal grains","Rail","101.1225","61.46909997","32.556","32.828"
"Colorado","Washington","Cereal grains","Truck","0","0","0","0"
"Colorado","Wisconsin","Cereal grains","Truck","1.0786","1.2061737","1.1203","1.1163"
"Colorado","Wyoming","Cereal grains","Truck","34.1475","11.61662208","4.1217","4.1069"
"Connecticut","Connecticut","Cereal grains","Truck","134.6602","5.87476301","60.8663","60.6489"
"Connecticut","Delaware","Cereal grains","Truck","0","0","0","0"
"Connecticut","Washington DC","Cereal grains","Truck","0","0","0","0"
"Connecticut","Maine","Cereal grains","Truck","0","0","0","0"
"Connecticut","Maryland","Cereal grains","Truck","0","0","0","0"
"Connecticut","Massachusetts","Cereal grains","Truck","148.783","14.4406105","51.2216","51.0386"
"Connecticut","New Hampshire","Cereal grains","Truck","0","0","0","0"
"Connecticut","New Jersey","Cereal grains","Truck","0.0022","0.00025293","0.0002","0.0002"
"Connecticut","New York","Cereal grains","Truck","358.914","42.19774388","160.4362","159.8629"
"Connecticut","Pennsylvania","Cereal grains","Truck","0","6.13E-06","0","0"
"Connecticut","Rhode Island","Cereal grains","Truck","21.8949","1.46059285","4.729","4.712"
"Connecticut","Vermont","Cereal grains","Truck","0","0","0","0"
"Connecticut","Virginia","Cereal grains","Truck","0","0","0","0"
"Delaware","Connecticut","Cereal grains","Truck","0","0","0","0"
"Delaware","Delaware","Cereal grains","Truck","61.3087","1.91233387","12.5178","12.4731"
"Delaware","Washington DC","Cereal grains","Truck","0.0001","1.083E-05","0","0"
"Delaware","Kentucky","Cereal grains","Truck","1.1241","0.75221656","0.0054","0.0054"
"Delaware","Maryland","Cereal grains","Truck","701.3297","63.90297627","105.0067","104.6316"
"Delaware","Massachusetts","Cereal grains","Truck","0","0","0","0"
"Delaware","New Jersey","Cereal grains","Truck","316.1868","20.80836414","69.8117","69.5622"
"Delaware","New York","Cereal grains","Truck","0.0005","7.865E-05","0","0"
"Delaware","North Carolina","Cereal grains","Truck","2.2332","1.00070763","1.1352","1.1312"
"Delaware","Ohio","Cereal grains","Truck","0","0","0","0"
"Delaware","Pennsylvania","Cereal grains","Truck","2.2558","0.3990451","0.0619","0.0616"
"Delaware","Rhode Island","Cereal grains","Truck","0","0","0","0"
"Delaware","Virginia","Cereal grains","Truck","1.1083","0.35366513","1.1352","1.1312"
"Delaware","West Virginia","Cereal grains","Truck","0","0","0","0"
"Washington DC","Washington DC","Cereal grains","Truck","0.4014","0.00172587","1.7431","1.7369"
"Washington DC","Maryland","Cereal grains","Truck","0.0148","0.00031746","0.0024","0.0024"
"Washington DC","Pennsylvania","Cereal grains","Truck","0","0","0","0"
"Washington DC","Virginia","Cereal grains","Truck","0.0063","0.00020558","0.001","0.001"
"Florida","Alabama","Cereal grains","Truck","0.002","0.00096563","0.0002","0.0002"
"Florida","Arkansas","Cereal grains","Truck","0","0","0","0"
"Florida","California","Cereal grains","Truck","2.2566","6.80207732","2.2705","2.2623"
"Florida","Florida","Cereal grains","Truck","19070.8723","3030.07637144","1544.2404","1538.7227"
"Florida","Georgia","Cereal grains","Truck","254.946","92.52871356","34.6355","34.5118"
"Florida","Illinois","Cereal grains","Truck","3.3412","4.6378771","1.1338","1.1297"
"Florida","Indiana","Cereal grains","Truck","0","0","0","0"
"Florida","Kentucky","Cereal grains","Truck","0","0","0","0"
"Florida","Louisiana","Cereal grains","Truck","0","0","0","0"
"Florida","Minnesota","Cereal grains","Truck","3.3076","5.9985398","2.2771","2.2689"
"Florida","Mississippi","Cereal grains","Truck","0.0002","0.00015404","0","0"
"Florida","Missouri","Cereal grains","Truck","1.0679","1.39564664","0.8423","0.8393"
"Florida","Nebraska","Cereal grains","Truck","3.2004","5.44557201","2.2631","2.255"
"Florida","New Jersey","Cereal grains","Truck","0","0","0","0"
"Florida","New York","Cereal grains","Truck","0","0","0","0"
"Florida","North Carolina","Cereal grains","Truck","0","0","0","0"
"Florida","Ohio","Cereal grains","Truck","0","0","0","0"
"Florida","Pennsylvania","Cereal grains","Truck","0","0","0","0"
"Florida","South Carolina","Cereal grains","Truck","0","0","0","0"
"Florida","Tennessee","Cereal grains","Truck","0","0","0","0"
"Florida","Texas","Cereal grains","Truck","0","0","0","0"
"Florida","Virginia","Cereal grains","Truck","0","0","0","0"
"Georgia","Alabama","Cereal grains","Truck","25.3719","6.04551016","16.3827","16.3239"
"Georgia","Arkansas","Cereal grains","Truck","0","0","0","0"
"Georgia","Florida","Cereal grains","Truck","2.8011","0.40659516","0.7298","0.7272"
"Georgia","Georgia","Cereal grains","Truck","5677.9492","560.96091525","1484.6817","1479.3766"
"Georgia","Illinois","Cereal grains","Truck","0","0","0","0"
"Georgia","Indiana","Cereal grains","Truck","0","0","0","0"
"Georgia","Iowa","Cereal grains","Truck","2.229","2.03322186","1.1307","1.1266"
"Georgia","Kentucky","Cereal grains","Truck","0","0","0","0"
"Georgia","Louisiana","Cereal grains","Truck","0","0","0","0"
"Georgia","Maryland","Cereal grains","Truck","0.8536","0.60534573","0.8584","0.8553"
"Georgia","Mississippi","Cereal grains","Truck","0","0","0","0"
"Georgia","New York","Cereal grains","Truck","0","0","0","0"
"Georgia","North Carolina","Cereal grains","Truck","3.1603","1.11604187","1.3507","1.3459"
"Georgia","Ohio","Cereal grains","Truck","0","0","0","0"
"Georgia","Pennsylvania","Cereal grains","Truck","0","0","0","0"
"Georgia","South Carolina","Cereal grains","Truck","104.9643","24.36986793","55.3376","55.1398"
"Georgia","Tennessee","Cereal grains","Truck","6.4024","1.45051951","2.5307","2.5216"
"Georgia","Virginia","Cereal grains","Truck","0","0","0","0"
"Georgia","West Virginia","Cereal grains","Truck","0","0","0","0"
"Hawaii","Hawaii","Cereal grains","Truck","10.4366","0.27919719","252.4546","251.5526"
"Hawaii","Hawaii","Cereal grains","Multiple modes & mail","0.1036","0.00939246","0.6081","0.5934"
"Idaho","Arizona","Cereal grains","Truck","0","0","0","0"
"Idaho","Arizona","Cereal grains","Rail","58.9819","96.64828714","16.3089","16.4452"
"Idaho","California","Cereal grains","Truck","0","0","0","0"
"Idaho","California","Cereal grains","Rail","570.0446","653.00651574","88.9045","89.6472"
"Idaho","California","Cereal grains","Multiple modes & mail","37.2519","44.19036964","12.9867","12.673"
"Idaho","Colorado","Cereal grains","Truck","0","0","0","0"
"Idaho","Colorado","Cereal grains","Rail","115.8999","106.20934339","22.4247","22.6121"
"Idaho","Colorado","Cereal grains","Multiple modes & mail","8.4792","9.14618193","1.3625","1.3296"
"Idaho","Idaho","Cereal grains","Truck","27453.8719","2805.52732672","2678.8915","2669.3194"
"Idaho","Idaho","Cereal grains","Other and unknown","526.3086","70.09771571","98.6592","90.9439"
"Idaho","Illinois","Cereal grains","Rail","13.4141","23.47426191","2.2389","2.2576"
"Idaho","Iowa","Cereal grains","Rail","99.5108","147.93048862","18.5349","18.6898"
"Idaho","Kansas","Cereal grains","Rail","59.6397","84.79177257","8.1975","8.2659"
"Idaho","Minnesota","Cereal grains","Truck","0","0","0","0"
"Idaho","Minnesota","Cereal grains","Rail","157.8835","246.84564886","25.7177","25.9325"
"Idaho","Montana","Cereal grains","Truck","3761.306","1611.01180125","319.6189","318.4768"
"Idaho","Nebraska","Cereal grains","Rail","76.8502","94.54215025","10.7984","10.8886"
"Idaho","Nevada","Cereal grains","Truck","64.6645","34.72786446","7.7426","7.7149"
"Idaho","New Jersey","Cereal grains","Truck","11.3522","27.41857037","10.0928","10.0567"
"Idaho","New Mexico","Cereal grains","Truck","0","0","0","0"
"Idaho","New Mexico","Cereal grains","Rail","8.2045","11.99867406","1.8003","1.8154"
"Idaho","New York","Cereal grains","Multiple modes & mail","1.9872","4.56991981","0.2992","0.292"
"Idaho","North Dakota","Cereal grains","Rail","53.6599","66.82185186","8.2953","8.3646"
"Idaho","Oregon","Cereal grains","Truck","326.4679","176.63266399","44.8282","44.668"
"Idaho","Oregon","Cereal grains","Rail","509.1073","309.92645859","117.9763","118.962"
"Idaho","Utah","Cereal grains","Truck","883.4932","313.11685092","139.9981","139.4979"
"Idaho","Utah","Cereal grains","Rail","333.0129","150.47697361","62.5366","63.0591"
"Idaho","Washington","Cereal grains","Truck","514.5838","225.72649376","37.8287","37.6935"
"Idaho","Wyoming","Cereal grains","Truck","0.0003","0.00019428","0","0"
"Illinois","Alabama","Cereal grains","Truck","0","0","0","0"
"Illinois","Alabama","Cereal grains","Rail","820.2498","567.65974014","107.5934","108.4923"
"Illinois","Alabama","Cereal grains","Water","939.4028","953.62902687","131.8323","131.2639"
"Illinois","Arkansas","Cereal grains","Truck","9.9018","3.72533003","0.9539","0.9505"
"Illinois","Arkansas","Cereal grains","Rail","566.5482","309.29880133","71.836","72.4362"
"Illinois","California","Cereal grains","Truck","234.7981","457.02246043","111.6609","111.2619"
"Illinois","California","Cereal grains","Rail","810.8134","1810.00386858","122.4573","123.4804"
"Illinois","Connecticut","Cereal grains","Water","7.8602","14.75602387","1.137","1.1321"
"Illinois","Florida","Cereal grains","Rail","546.3149","792.29622297","164.2048","165.5766"
"Illinois","Georgia","Cereal grains","Truck","297.8644","193.4259973","79.7789","79.4938"
"Illinois","Georgia","Cereal grains","Rail","960.5669","810.13174307","128.9451","130.0224"
"Illinois","Illinois","Cereal grains","Truck","117456.2095","13339.06512397","14160.3664","14109.7695"
"Illinois","Illinois","Cereal grains","Rail","4198.338","459.7688826","478.5539","482.5521"
"Illinois","Indiana","Cereal grains","Truck","1595.8015","217.60412572","167.5221","166.9236"
"Illinois","Indiana","Cereal grains","Other and unknown","51.4029","10.20105284","7.8806","7.2644"
"Illinois","Iowa","Cereal grains","Truck","691.5919","216.11184434","57.416","57.2108"
"Illinois","Iowa","Cereal grains","Rail","381.6612","146.37233497","49.3652","49.7776"
"Illinois","Kansas","Cereal grains","Truck","0","0","0","0"
"Illinois","Kansas","Cereal grains","Multiple modes & mail","0.6987","0.27572734","0.4973","0.4853"
"Illinois","Kentucky","Cereal grains","Truck","412.2697","149.26533286","59.7132","59.4998"
"Illinois","Louisiana","Cereal grains","Truck","9.4309","8.80670254","0.9125","0.9093"
"Illinois","Louisiana","Cereal grains","Rail","2270.966","1976.0228522","170.6831","172.1091"
"Illinois","Louisiana","Cereal grains","Water","12497.9452","15293.14792182","1764.6147","1757.0062"
"Illinois","Louisiana","Cereal grains","Multiple modes & mail","337.45","314.46122274","178.9972","174.6742"
"Illinois","Louisiana","Cereal grains","Other and unknown","188.9702","181.56151642","32.4645","29.9257"
"Illinois","Maryland","Cereal grains","Truck","0","0","0","0"
"Illinois","Michigan","Cereal grains","Truck","252.8325","64.28060506","31.8578","31.7439"
"Illinois","Michigan","Cereal grains","Rail","818.6534","357.80006319","210.2087","211.965"
"Illinois","Minnesota","Cereal grains","Truck","246.5848","118.69292878","42.0365","41.8864"
"Illinois","Minnesota","Cereal grains","Multiple modes & mail","11.8455","6.46540435","55.6603","54.316"
"Illinois","Mississippi","Cereal grains","Truck","577.7229","364.86692071","57.0538","56.85"
"Illinois","Mississippi","Cereal grains","Rail","2207.3926","1479.38727976","286.9268","289.324"
"Illinois","Missouri","Cereal grains","Truck","6240.3192","970.48929957","641.843","639.5497"
"Illinois","Missouri","Cereal grains","Water","5.6176","2.11480687","1.1369","1.132"
"Illinois","Nebraska","Cereal grains","Truck","10.1055","5.38267023","1.1359","1.1319"
"Illinois","New Jersey","Cereal grains","Truck","0","0","0","0"
"Illinois","New York","Cereal grains","Truck","0","0","0","0"
"Illinois","New York","Cereal grains","Rail","515.4919","434.6611588","67.1939","67.7553"
"Illinois","North Carolina","Cereal grains","Truck","200.0891","155.04176316","28.684","28.5815"
"Illinois","Ohio","Cereal grains","Truck","15.488","5.19558669","4.5461","4.5299"
"Illinois","Oklahoma","Cereal grains","Truck","0","0","0","0"
"Illinois","Pennsylvania","Cereal grains","Truck","292.7233","217.78202989","63.5068","63.2798"
"Illinois","Pennsylvania","Cereal grains","Rail","370.865","313.26460193","89.3085","90.0547"
"Illinois","South Carolina","Cereal grains","Truck","219.3651","185.67636574","31.209","31.0975"
"Illinois","South Dakota","Cereal grains","Truck","12.6143","8.32323829","2.2906","2.2824"
"Illinois","Tennessee","Cereal grains","Truck","512.2767","235.95136993","105.0683","104.6929"
"Illinois","Tennessee","Cereal grains","Rail","169.3099","76.31729978","20.7673","20.9408"
"Illinois","Tennessee","Cereal grains","Water","739.2714","444.82748158","108.0087","107.543"
"Illinois","Texas","Cereal grains","Truck","0","0","0","0"
"Illinois","Texas","Cereal grains","Multiple modes & mail","2015.5866","1822.34022167","509.8086","497.496"
"Illinois","Virginia","Cereal grains","Truck","0","0","0","0"
"Illinois","Virginia","Cereal grains","Rail","35.1956","33.76413192","6.0955","6.1465"
"Illinois","West Virginia","Cereal grains","Truck","0","0","0","0"
"Illinois","Wisconsin","Cereal grains","Truck","1160.2732","292.23367421","198.5594","197.8497"
"Indiana","Alabama","Cereal grains","Truck","21.3257","14.07778933","2.2671","2.259"
"Indiana","Alabama","Cereal grains","Rail","423.1183","267.16566401","54.1224","54.5746"
"Indiana","Arkansas","Cereal grains","Truck","0","0","0","0"
"Indiana","Arkansas","Cereal grains","Other and unknown","68.0899","41.31430078","7.0146","6.4661"
"Indiana","Connecticut","Cereal grains","Truck","11.4117","9.65850464","1.1355","1.1314"
"Indiana","Florida","Cereal grains","Truck","6.785","7.54700447","1.433","1.4279"
"Indiana","Florida","Cereal grains","Rail","25.7135","29.09371068","2.9549","2.9796"
"Indiana","Georgia","Cereal grains","Truck","20.5155","14.94388691","2.9594","2.9488"
"Indiana","Georgia","Cereal grains","Rail","2480.9064","1782.26369384","351.8374","354.7769"
"Indiana","Illinois","Cereal grains","Truck","4488.2467","717.37262477","513.0817","511.2484"
"Indiana","Illinois","Cereal grains","Rail","888.185","226.34997361","120.8154","121.8248"
"Indiana","Indiana","Cereal grains","Truck","44780.5699","4634.53464579","5584.4393","5564.4853"
"Indiana","Indiana","Cereal grains","Rail","1759.3925","186.10786969","181.9988","183.5193"
"Indiana","Indiana","Cereal grains","Water","42.9114","10.00244233","1.9088","1.9006"
"Indiana","Indiana","Cereal grains","Other and unknown","98.2967","10.25218913","6.9433","6.4004"
"Indiana","Iowa","Cereal grains","Truck","84.5094","30.52778844","18.1893","18.1243"
"Indiana","Kentucky","Cereal grains","Truck","511.876","106.05297318","113.2784","112.8736"
"Indiana","Louisiana","Cereal grains","Water","973.9263","1140.06161309","141.4752","140.8652"
"Indiana","Michigan","Cereal grains","Truck","606.3421","128.10412775","61.458","61.2384"
"Indiana","Minnesota","Cereal grains","Truck","19.0728","10.07528635","3.4082","3.396"
"Indiana","Mississippi","Cereal grains","Truck","11.0614","7.75903006","1.1551","1.151"
"Indiana","Missouri","Cereal grains","Truck","40.9666","13.70243226","9.3998","9.3662"
"Indiana","Nebraska","Cereal grains","Truck","74.1165","43.08092569","13.2972","13.2497"
"Indiana","New Jersey","Cereal grains","Truck","0","0","0","0"
"Indiana","New York","Cereal grains","Truck","20.9605","13.93302585","4.2818","4.2665"
"Indiana","North Carolina","Cereal grains","Truck","17.1369","13.10222404","2.3011","2.2929"
"Indiana","North Carolina","Cereal grains","Rail","1532.7226","1139.82361462","193.572","195.1891"
"Indiana","Ohio","Cereal grains","Truck","1105.4109","199.86993114","124.8154","124.3694"
"Indiana","Oklahoma","Cereal grains","Truck","5.5662","4.45316224","1.1361","1.1321"
"Indiana","Pennsylvania","Cereal grains","Truck","6.8774","3.90613464","43.3801","43.2251"
"Indiana","South Carolina","Cereal grains","Truck","18.4179","14.67334376","1.4739","1.4687"
"Indiana","South Carolina","Cereal grains","Rail","370.8189","311.34269593","50.3217","50.7421"
